user,result,confidence,date,url
leshchenko,ok,1.0,2020-04-11 17:13:49.287795+00:00,https://auto.ru/artic/used/sale/maz/6425/16405524-9cef02dc/
leshchenko,ok,1.0,2020-04-15 17:03:03.835000+00:00,https://auto.ru/artic/used/sale/maz/6425/16416981-bac16dbc/
auto,unclear,0.5363,2021-02-16 05:46:21.508000+00:00,https://auto.ru/artic/used/sale/maz/6425/16692352-1c9ea7a6/
auto,unclear,0.54954,2021-02-16 05:46:21.510003+00:00,https://auto.ru/artic/used/sale/maz/6425/16697124-4c82f6eb/
auto,unclear,0.5363,2021-02-16 05:46:21.508000+00:00,https://auto.ru/artic/used/sale/maz/6425/16704148-3fbcde4c/
leshchenko,ok,1.0,2020-04-11 17:14:59.508078+00:00,https://auto.ru/artic/used/sale/maz/6430/15756797-5d388691/
leshchenko,ok,1.0,2020-04-15 17:42:17.805000+00:00,https://auto.ru/artic/used/sale/maz/6430/16353284-386a8dd4/
auto,unclear,0.47107,2021-02-16 05:46:21.508000+00:00,https://auto.ru/artic/used/sale/maz/6430/16373108-8734c182/
leshchenko,ok,1.0,2020-05-27 15:31:49.177000+00:00,https://auto.ru/artic/used/sale/maz/6430/16373108-8734c182/
leshchenko,ok,1.0,2020-04-18 12:19:31.397000+00:00,https://auto.ru/artic/used/sale/maz/6430/16418656-4cc679c4/
leshchenko,unclear,1.0,2020-05-18 16:18:28.110000+00:00,https://auto.ru/artic/used/sale/maz/6430/16427114-9436b223/
auto,unclear,0.48003,2021-02-16 05:46:21.508000+00:00,https://auto.ru/artic/used/sale/maz/6430/16668856-295a1553/
auto,unclear,0.45228,2021-02-16 05:46:21.508000+00:00,https://auto.ru/artic/used/sale/maz/6430/16679610-42d2ba58/
auto,no_vat,0.49,2021-02-16 05:46:21.510003+00:00,https://auto.ru/artic/used/sale/maz/6430/16696384-ed392552/
auto,unclear,0.63588,2021-02-16 05:46:21.510003+00:00,https://auto.ru/artic/used/sale/maz/6430/16704878-75dd3d82/
auto,unclear,0.45614,2021-02-16 05:46:21.508000+00:00,https://auto.ru/artic/used/sale/maz/6430/16713957-e480f198/
auto,unclear,0.48718,2021-02-16 05:46:21.508000+00:00,https://auto.ru/artic/used/sale/maz/6430/16714631-205187fb/
leshchenko,ok,1.0,2020-04-15 17:53:42.352000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/15901520-c4fb9b9b/
leshchenko,unclear,1.0,2020-04-11 17:13:24.221680+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/15923276-f70a94d9/
leshchenko,ok,1.0,2020-04-11 17:13:52.559628+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/15987006-eaab8f32/
leshchenko,unclear,1.0,2020-04-15 17:30:58.644000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16042204-2132adcb/
leshchenko,unclear,1.0,2020-04-15 17:32:37.420000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16042294-f27939c7/
leshchenko,unclear,1.0,2020-04-15 17:34:35.555000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16042370-964657f2/
leshchenko,ok,1.0,2020-04-11 17:13:29.153958+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16117844-5851c209/
leshchenko,unclear,1.0,2020-04-11 17:14:11.484407+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16123222-2e646e25/
leshchenko,unclear,1.0,2020-04-11 17:13:31.837590+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16197492-a3e2cf06/
leshchenko,unclear,1.0,2020-04-11 17:14:23.744176+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16200674-7918281c/
leshchenko,leasing,1.0,2020-06-17 07:23:19.976000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16234984-4d7181b6/
leshchenko,ok,1.0,2020-04-15 17:52:01.295000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16244356-7a882313/
leshchenko,ok,1.0,2020-04-11 17:13:44.026406+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16251868-5cb1cd56/
leshchenko,ok,1.0,2020-04-11 17:15:03.876120+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16253330-03488c2b/
leshchenko,unclear,1.0,2020-04-11 17:15:05.796668+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16255208-245b0850/
leshchenko,no_vat,1.0,2020-04-11 17:15:02.099164+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16259626-6e68a5e2/
leshchenko,unclear,1.0,2020-04-15 17:51:11.127000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16281320-4cb2eb39/
leshchenko,ok,1.0,2020-04-15 17:35:15.472000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16309100-34334913/
leshchenko,ok,1.0,2020-04-11 17:13:45.618472+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16327434-db0d65cd/
leshchenko,ok,1.0,2020-04-11 17:13:40.376643+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16344962-3d7335f6/
leshchenko,unclear,1.0,2020-04-15 18:01:45.208000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16351556-0b615c3b/
leshchenko,unclear,1.0,2020-04-11 17:15:04.554477+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16352376-ec1bf15a/
leshchenko,ok,1.0,2020-05-27 15:33:03.221000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16353912-84ca4c86/
leshchenko,ok,1.0,2020-04-11 17:15:08.760220+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16354158-b48b56fd/
leshchenko,repairs,1.0,2020-04-11 17:14:47.188519+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16356492-01ea4202/
leshchenko,ok,1.0,2020-04-11 17:13:42.431331+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16365500-04d80b0b/
leshchenko,unclear,1.0,2020-04-11 17:14:17.663479+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16365788-f3c93d69/
leshchenko,no_vat,1.0,2020-04-11 17:14:39.394253+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16371966-0d37a845/
leshchenko,ok,1.0,2020-04-11 17:14:00.629067+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16378310-c0216aac/
leshchenko,ok,1.0,2020-04-11 17:13:56.048295+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16382142-03b1b1df/
leshchenko,ok,1.0,2020-04-11 17:14:26.233231+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16388380-6c7a54d3/
leshchenko,unclear,1.0,2020-04-11 17:15:09.478860+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16391580-a26ffb39/
leshchenko,no_vat_ever,1.0,2020-04-11 17:13:23.707925+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16395240-1b1eed70/
leshchenko,unclear,1.0,2020-04-11 17:14:30.127173+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16402916-d9517bd5/
leshchenko,unclear,1.0,2020-04-15 17:59:08.048000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16403010-18fc4604/
leshchenko,unclear,1.0,2020-04-11 17:14:36.094522+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16403968-26bce458/
leshchenko,unclear,1.0,2020-04-11 17:13:55.276081+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16404710-b0333a21/
leshchenko,ok,1.0,2020-04-11 17:13:24.550460+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16405364-4bc63fe7/
leshchenko,unclear,1.0,2020-04-11 17:14:21.243774+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16407410-61f473c1/
leshchenko,unclear,1.0,2020-04-11 17:14:28.141198+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16407912-311cddd7/
leshchenko,ok,1.0,2020-04-11 17:14:18.434232+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16407936-bb923950/
leshchenko,repairs,1.0,2020-04-15 17:02:25.101000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16416717-7533b683/
leshchenko,ok,1.0,2020-05-18 16:18:06.592000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16433070-ebff4880/
leshchenko,unclear,1.0,2020-05-18 16:17:36.192000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16438492-89157628/
leshchenko,ok,1.0,2020-05-18 16:23:45.253000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16438502-7aefbfe8/
leshchenko,ok,1.0,2020-05-18 16:23:49.349000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16441914-8f29e88c/
leshchenko,ok,1.0,2020-05-18 16:23:50.449000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16441916-f67cd098/
leshchenko,ok,1.0,2020-05-18 16:23:52.043000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16441918-2c9dd1a2/
leshchenko,ok,1.0,2020-05-18 16:23:53.547000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16441922-ebd97585/
leshchenko,ok,1.0,2020-05-27 15:32:55.721000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16454482-29289f7e/
leshchenko,no_vat,1.0,2020-06-26 13:26:34.103000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16463094-1d0e30e1/
leshchenko,unclear,1.0,2020-06-08 10:00:07.681000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16473196-13028147/
leshchenko,repairs,1.0,2020-06-17 07:23:39.743000+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16478982-23be4b59/
auto,unclear,0.37435,2021-02-16 05:46:21.510003+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/16499886-e547c526/
leshchenko,unclear,1.0,2020-04-11 17:13:42.959354+00:00,https://auto.ru/artic/used/sale/mercedes/actros_t/6231780-1365d/
leshchenko,ok,1.0,2020-04-11 17:13:47.768484+00:00,https://auto.ru/artic/used/sale/mercedes/axor_t/16207902-56638d75/
leshchenko,unclear,1.0,2020-05-18 16:21:50.850000+00:00,https://auto.ru/artic/used/sale/mercedes/axor_t/16250686-a30b775a/
leshchenko,ok,1.0,2020-04-11 17:15:09.254206+00:00,https://auto.ru/artic/used/sale/mercedes/axor_t/16354106-5be5b59f/
leshchenko,no_vat_ever,1.0,2020-04-15 17:59:15.163000+00:00,https://auto.ru/artic/used/sale/mercedes/axor_t/16356698-fce43396/
leshchenko,ok,1.0,2020-05-18 16:25:15.151000+00:00,https://auto.ru/artic/used/sale/mercedes/axor_t/16403338-842d2c98/
leshchenko,ok,1.0,2020-05-18 16:25:17.895000+00:00,https://auto.ru/artic/used/sale/mercedes/axor_t/16404090-60b060ad/
leshchenko,ok,1.0,2020-05-18 16:16:06.564000+00:00,https://auto.ru/artic/used/sale/mercedes/axor_t/16427072-06d75316/
leshchenko,ok,1.0,2020-04-11 17:14:05.068770+00:00,https://auto.ru/artic/used/sale/renault/t_series/16190594-bf998f1c/
leshchenko,ok,1.0,2020-04-11 17:14:36.332506+00:00,https://auto.ru/artic/used/sale/renault/t_series/16205072-3b9f767b/
leshchenko,ok,1.0,2020-04-11 17:14:30.675991+00:00,https://auto.ru/artic/used/sale/renault/t_series/16208470-5b0b9b7e/
leshchenko,ok,1.0,2020-04-11 17:14:07.481967+00:00,https://auto.ru/artic/used/sale/renault/t_series/16208838-aabd9641/
leshchenko,ok,1.0,2020-04-15 17:41:12.271000+00:00,https://auto.ru/artic/used/sale/renault/t_series/16219766-36857353/
leshchenko,ok,1.0,2020-04-11 17:14:36.576429+00:00,https://auto.ru/artic/used/sale/renault/t_series/16245034-7a5207d2/
leshchenko,ok,1.0,2020-04-11 17:14:00.131720+00:00,https://auto.ru/artic/used/sale/renault/t_series/16294608-57ab6f26/
leshchenko,ok,1.0,2020-04-11 17:14:25.037558+00:00,https://auto.ru/artic/used/sale/renault/t_series/16294680-a98a3bd8/
leshchenko,unclear,1.0,2020-04-11 17:14:27.478126+00:00,https://auto.ru/artic/used/sale/renault/t_series/16327278-dd10585f/
leshchenko,ok,1.0,2020-04-11 17:14:07.683843+00:00,https://auto.ru/artic/used/sale/renault/t_series/16332866-61011aba/
leshchenko,ok,1.0,2020-04-11 17:14:12.607363+00:00,https://auto.ru/artic/used/sale/renault/t_series/16345972-e5112a6c/
leshchenko,unclear,1.0,2020-04-11 17:14:52.522697+00:00,https://auto.ru/artic/used/sale/renault/t_series/16346762-6432a82f/
leshchenko,ok,1.0,2020-04-11 17:13:24.956478+00:00,https://auto.ru/artic/used/sale/renault/t_series/16355920-220d8c16/
leshchenko,ok,1.0,2020-04-11 17:13:37.340414+00:00,https://auto.ru/artic/used/sale/renault/t_series/16371618-87cdae51/
leshchenko,ok,1.0,2020-04-11 17:14:06.047212+00:00,https://auto.ru/artic/used/sale/renault/t_series/16372328-58cd4851/
leshchenko,ok,1.0,2020-04-11 17:13:27.268777+00:00,https://auto.ru/artic/used/sale/renault/t_series/16405458-07824841/
leshchenko,unclear,1.0,2020-05-18 16:19:34.036000+00:00,https://auto.ru/artic/used/sale/renault/t_series/16428164-c630ee55/
leshchenko,ok,1.0,2020-04-11 17:14:14.820522+00:00,https://auto.ru/artic/used/sale/scania/g/15881239-8aa21034/
leshchenko,ok,1.0,2020-04-15 17:59:22.920000+00:00,https://auto.ru/artic/used/sale/scania/g/16205412-bc5ca9a9/
leshchenko,ok,1.0,2020-04-11 17:14:34.082188+00:00,https://auto.ru/artic/used/sale/scania/g/16221910-7a85d122/
leshchenko,ok,1.0,2020-04-11 17:13:58.563504+00:00,https://auto.ru/artic/used/sale/scania/g/16299152-959ede35/
leshchenko,ok,1.0,2020-04-15 17:53:49.144000+00:00,https://auto.ru/artic/used/sale/scania/g/16310630-287d2025/
leshchenko,ok,1.0,2020-04-15 17:47:17.094000+00:00,https://auto.ru/artic/used/sale/scania/g/16316774-6d394128/
leshchenko,ok,1.0,2020-04-11 17:14:56.315890+00:00,https://auto.ru/artic/used/sale/scania/g/16328242-22946b87/
leshchenko,ok,1.0,2020-04-11 17:14:10.556603+00:00,https://auto.ru/artic/used/sale/scania/g/16334458-00dce291/
leshchenko,no_vat_ever,1.0,2020-04-11 17:14:42.105237+00:00,https://auto.ru/artic/used/sale/scania/g/16340174-bf58f930/
leshchenko,ok,1.0,2020-05-18 16:19:25.694000+00:00,https://auto.ru/artic/used/sale/scania/g/16362990-f7cc470e/
leshchenko,ok,1.0,2020-04-11 17:13:58.891285+00:00,https://auto.ru/artic/used/sale/scania/g/16367304-9c845a3f/
leshchenko,no_vat,1.0,2020-04-15 17:49:35.513000+00:00,https://auto.ru/artic/used/sale/scania/g/16387326-a78fd3e5/
leshchenko,ok,1.0,2020-04-15 18:02:02.996000+00:00,https://auto.ru/artic/used/sale/scania/g/16393526-135cf29f/
leshchenko,ok,1.0,2020-04-15 17:45:12.049000+00:00,https://auto.ru/artic/used/sale/scania/g/16403380-ca763b78/
leshchenko,unclear,1.0,2020-04-11 17:14:17.360312+00:00,https://auto.ru/artic/used/sale/scania/g/16404886-1c06af47/
leshchenko,ok,1.0,2020-04-11 17:13:30.872721+00:00,https://auto.ru/artic/used/sale/scania/g/16407718-de6e9e5c/
leshchenko,ok,1.0,2020-04-15 17:47:41.910000+00:00,https://auto.ru/artic/used/sale/scania/g/16409358-e8017e85/
leshchenko,ok,1.0,2020-04-15 17:35:38.932000+00:00,https://auto.ru/artic/used/sale/scania/g/16417937-efe268c8/
leshchenko,unclear,1.0,2020-05-18 16:15:28.030000+00:00,https://auto.ru/artic/used/sale/scania/g/16424854-b4058455/
leshchenko,unclear,1.0,2020-05-18 16:18:44.369000+00:00,https://auto.ru/artic/used/sale/scania/g/16429640-d6ad51f4/
leshchenko,ok,1.0,2020-05-18 16:16:43.837000+00:00,https://auto.ru/artic/used/sale/scania/g/16430700-b206bd42/
leshchenko,no_vat_ever,1.0,2020-06-26 13:17:02.215000+00:00,https://auto.ru/artic/used/sale/scania/g/16495688-9bd98ba9/
leshchenko,leasing,1.0,2020-08-05 07:21:42.081000+00:00,https://auto.ru/artic/used/sale/scania/g/16542040-60cf43fe/
leshchenko,leasing,1.0,2020-08-07 17:43:08.945000+00:00,https://auto.ru/artic/used/sale/scania/g/16544092-b9d81467/
auto,unclear,0.46973,2021-02-16 05:46:21.510003+00:00,https://auto.ru/artic/used/sale/scania/g/16711286-4ea9185b/
auto,unclear,0.56939,2021-02-16 05:46:21.508000+00:00,https://auto.ru/artic/used/sale/scania/g/16721630-e58ca079/
auto,unclear,0.4843,2021-02-16 05:46:21.509574+00:00,https://auto.ru/artic/used/sale/scania/g/16741910-a02caf09/
auto,unclear,0.55854,2021-02-16 05:46:21.508000+00:00,https://auto.ru/artic/used/sale/scania/g/16741972-5ab389a7/
leshchenko,unclear,1.0,2020-05-18 16:15:55.430000+00:00,https://auto.ru/artic/used/sale/scania/p_1/15664066-7212b02f/
leshchenko,unclear,1.0,2020-04-11 17:13:46.785417+00:00,https://auto.ru/artic/used/sale/scania/p_1/16179334-8155df07/
leshchenko,unclear,1.0,2020-04-11 17:15:06.034197+00:00,https://auto.ru/artic/used/sale/scania/p_1/16179762-7e88e779/
leshchenko,ok,1.0,2020-04-15 17:42:27.927000+00:00,https://auto.ru/artic/used/sale/scania/p_1/16200702-523813b6/
leshchenko,ok,1.0,2020-04-15 17:53:58.632000+00:00,https://auto.ru/artic/used/sale/scania/p_1/16202322-5a64f248/
leshchenko,ok,1.0,2020-04-11 17:13:38.431083+00:00,https://auto.ru/artic/used/sale/scania/p_1/16205048-824540dd/
leshchenko,ok,1.0,2020-04-11 17:13:16.824267+00:00,https://auto.ru/artic/used/sale/scania/p_1/16281682-0a7fa0ed/
leshchenko,unclear,1.0,2020-04-15 18:02:11.734000+00:00,https://auto.ru/artic/used/sale/scania/p_1/16302706-1eb16060/
leshchenko,unclear,1.0,2020-04-11 17:14:20.364889+00:00,https://auto.ru/artic/used/sale/scania/p_1/16312152-343a2972/
leshchenko,ok,1.0,2020-04-11 17:13:15.881695+00:00,https://auto.ru/artic/used/sale/scania/p_1/16319800-1d1ae587/
leshchenko,ok,1.0,2020-04-15 17:59:35.824000+00:00,https://auto.ru/artic/used/sale/scania/p_1/16343400-be5121bc/
leshchenko,ok,1.0,2020-04-15 17:38:18.756000+00:00,https://auto.ru/artic/used/sale/scania/p_1/16343410-32ab12f9/
leshchenko,ok,1.0,2020-04-11 17:13:40.609423+00:00,https://auto.ru/artic/used/sale/scania/p_1/16349882-36ee9fc3/
leshchenko,ok,1.0,2020-04-15 17:36:11.556000+00:00,https://auto.ru/artic/used/sale/scania/p_1/16351236-38b9592d/
leshchenko,unclear,1.0,2020-04-11 17:15:09.694482+00:00,https://auto.ru/artic/used/sale/scania/p_1/16392600-64bfd0c9/
leshchenko,no_vat,1.0,2020-04-11 17:14:32.612540+00:00,https://auto.ru/artic/used/sale/scania/p_1/16392892-e6c00015/
leshchenko,unclear,1.0,2020-04-11 17:15:02.621338+00:00,https://auto.ru/artic/used/sale/scania/p_1/16393078-52b4c4aa/
leshchenko,ok,1.0,2020-04-11 17:14:17.944237+00:00,https://auto.ru/artic/used/sale/scania/p_1/16398210-b5c4826b/
leshchenko,ok,1.0,2020-04-11 17:13:42.201836+00:00,https://auto.ru/artic/used/sale/scania/p_1/16400882-e7faee5c/
leshchenko,ok,1.0,2020-04-15 17:39:32.485000+00:00,https://auto.ru/artic/used/sale/scania/p_1/16401306-a16a7263/
leshchenko,ok,1.0,2020-04-15 17:41:37.870000+00:00,https://auto.ru/artic/used/sale/scania/p_1/16411696-39c11d5f/
leshchenko,unclear,1.0,2020-05-18 16:21:55.434000+00:00,https://auto.ru/artic/used/sale/scania/p_1/16424912-20b2278b/
leshchenko,ok,1.0,2020-05-18 16:17:16.846000+00:00,https://auto.ru/artic/used/sale/scania/p_1/16426248-c4551a0f/
leshchenko,no_vat_ever,1.0,2020-05-18 16:14:51.005000+00:00,https://auto.ru/artic/used/sale/scania/p_1/16431914-041f6a84/
leshchenko,unclear,1.0,2020-05-18 16:22:06.263000+00:00,https://auto.ru/artic/used/sale/scania/p_1/16439612-085794ab/
leshchenko,unclear,1.0,2020-05-18 16:16:34.778000+00:00,https://auto.ru/artic/used/sale/scania/p_1/16441926-37c791a3/
leshchenko,ok,1.0,2020-05-18 16:21:23.585000+00:00,https://auto.ru/artic/used/sale/scania/p_1/16442078-f6bbc1fa/
auto,unclear,0.5208,2021-02-16 05:46:21.510003+00:00,https://auto.ru/artic/used/sale/scania/p_1/16575762-3d5e28fe/
auto,unclear,0.5208,2021-02-16 05:46:21.508000+00:00,https://auto.ru/artic/used/sale/scania/p_1/16596990-f0a5c525/
auto,no_vat,0.36445,2021-02-16 05:46:21.510003+00:00,https://auto.ru/artic/used/sale/scania/p_1/16654686-5ab56040/
auto,unclear,0.48908,2021-02-16 05:46:21.510003+00:00,https://auto.ru/artic/used/sale/scania/p_1/16717072-615e020b/
auto,no_vat,0.33442,2021-02-16 05:46:21.510003+00:00,https://auto.ru/artic/used/sale/scania/p_1/16741900-d5683daa/
auto,unclear,0.60179,2021-02-16 05:46:21.510003+00:00,https://auto.ru/artic/used/sale/scania/p_1/16741948-8d2daf54/
leshchenko,unclear,1.0,2020-04-11 17:14:55.866278+00:00,https://auto.ru/artic/used/sale/scania/p_1/5623778-9071/
leshchenko,unclear,1.0,2020-04-11 17:15:07.808075+00:00,https://auto.ru/artic/used/sale/scania/p_1/6348621-ec6516/
leshchenko,ok,1.0,2020-04-11 17:13:11.907788+00:00,https://auto.ru/artic/used/sale/scania/r_1/15600514-a07cd435/
leshchenko,ok,1.0,2020-04-15 17:36:39.084000+00:00,https://auto.ru/artic/used/sale/scania/r_1/15663990-a40cd7f7/
leshchenko,no_vat,1.0,2020-04-11 17:13:41.268636+00:00,https://auto.ru/artic/used/sale/scania/r_1/15884680-64da199f/
leshchenko,ok,1.0,2020-04-15 17:51:26.945000+00:00,https://auto.ru/artic/used/sale/scania/r_1/15904564-87265432/
leshchenko,ok,1.0,2020-04-11 17:13:39.929177+00:00,https://auto.ru/artic/used/sale/scania/r_1/15931850-2b38c9ac/
leshchenko,ok,1.0,2020-04-11 17:13:52.047412+00:00,https://auto.ru/artic/used/sale/scania/r_1/15940428-af21a3b1/
leshchenko,ok,1.0,2020-04-11 17:14:21.496087+00:00,https://auto.ru/artic/used/sale/scania/r_1/16040424-ab2ecc3f/
leshchenko,ok,1.0,2020-04-11 17:14:35.520837+00:00,https://auto.ru/artic/used/sale/scania/r_1/16172508-26424b11/
leshchenko,ok,1.0,2020-04-11 17:14:33.098633+00:00,https://auto.ru/artic/used/sale/scania/r_1/16215298-71e61921/
leshchenko,ok,1.0,2020-04-11 17:13:25.937890+00:00,https://auto.ru/artic/used/sale/scania/r_1/16239994-37a639ca/
leshchenko,ok,1.0,2020-04-11 17:13:21.041179+00:00,https://auto.ru/artic/used/sale/scania/r_1/16240404-f75cdf49/
leshchenko,ok,1.0,2020-04-15 17:48:23.919000+00:00,https://auto.ru/artic/used/sale/scania/r_1/16256498-9740f594/
leshchenko,ok,1.0,2020-04-11 17:14:26.523958+00:00,https://auto.ru/artic/used/sale/scania/r_1/16265454-be97fdd8/
leshchenko,ok,1.0,2020-04-11 17:14:08.533553+00:00,https://auto.ru/artic/used/sale/scania/r_1/16275366-53f97ce8/
leshchenko,ok,1.0,2020-04-11 17:13:48.785275+00:00,https://auto.ru/artic/used/sale/scania/r_1/16283660-78dc8e14/
leshchenko,ok,1.0,2020-04-11 17:13:56.667023+00:00,https://auto.ru/artic/used/sale/scania/r_1/16283804-1efe32ec/
leshchenko,ok,1.0,2020-04-11 17:14:08.774616+00:00,https://auto.ru/artic/used/sale/scania/r_1/16305090-95ed52fe/
leshchenko,ok,1.0,2020-04-11 17:14:21.704077+00:00,https://auto.ru/artic/used/sale/scania/r_1/16305210-3edfc95e/
leshchenko,ok,1.0,2020-04-11 17:14:24.809697+00:00,https://auto.ru/artic/used/sale/scania/r_1/16306560-6c570207/
leshchenko,ok,1.0,2020-04-15 17:44:02.535000+00:00,https://auto.ru/artic/used/sale/scania/r_1/16308638-5cb39a08/
leshchenko,ok,1.0,2020-04-15 17:59:44.920000+00:00,https://auto.ru/artic/used/sale/scania/r_1/16317268-66233a94/
leshchenko,ok,1.0,2020-04-11 17:14:24.600768+00:00,https://auto.ru/artic/used/sale/scania/r_1/16321782-2f0c96d7/
leshchenko,ok,1.0,2020-04-11 17:14:11.705319+00:00,https://auto.ru/artic/used/sale/scania/r_1/16341448-498be4e4/
leshchenko,ok,1.0,2020-04-11 17:14:06.901518+00:00,https://auto.ru/artic/used/sale/scania/r_1/16355820-06288e7e/
leshchenko,ok,1.0,2020-04-11 17:13:57.372449+00:00,https://auto.ru/artic/used/sale/scania/r_1/16359074-df5cc463/
leshchenko,ok,1.0,2020-04-15 17:44:06.951000+00:00,https://auto.ru/artic/used/sale/scania/r_1/16359254-4330c8c6/
leshchenko,ok,1.0,2020-04-11 17:14:35.775598+00:00,https://auto.ru/artic/used/sale/scania/r_1/16359786-83e3c17f/
leshchenko,ok,1.0,2020-04-11 17:13:30.371121+00:00,https://auto.ru/artic/used/sale/scania/r_1/16359800-2413957c/
leshchenko,ok,1.0,2020-04-11 17:13:20.040224+00:00,https://auto.ru/artic/used/sale/scania/r_1/16360480-b55ca6d7/
leshchenko,ok,1.0,2020-04-15 17:58:02.072000+00:00,https://auto.ru/artic/used/sale/scania/r_1/16361376-d35587bb/
leshchenko,unclear,1.0,2020-04-15 18:02:18.712000+00:00,https://auto.ru/artic/used/sale/scania/r_1/16363370-b41a1721/
leshchenko,ok,1.0,2020-04-11 17:13:36.385217+00:00,https://auto.ru/artic/used/sale/scania/r_1/16375522-f0e5b50f/
leshchenko,ok,1.0,2020-04-11 17:14:33.836472+00:00,https://auto.ru/artic/used/sale/scania/r_1/16376720-21d995b3/
leshchenko,ok,1.0,2020-04-11 17:13:57.813271+00:00,https://auto.ru/artic/used/sale/scania/r_1/16378548-a2a657fc/
leshchenko,ok,1.0,2020-04-11 17:14:20.593596+00:00,https://auto.ru/artic/used/sale/scania/r_1/16381758-a4f750dd/
leshchenko,ok,1.0,2020-04-11 17:13:49.503740+00:00,https://auto.ru/artic/used/sale/scania/r_1/16383342-24f8b9bb/
leshchenko,unclear,1.0,2020-04-15 17:42:02.086000+00:00,https://auto.ru/artic/used/sale/scania/r_1/16388496-4f4f2662/
leshchenko,ok,1.0,2020-04-11 17:13:41.713719+00:00,https://auto.ru/artic/used/sale/scania/r_1/16389168-06f7844b/
leshchenko,ok,1.0,2020-04-11 17:13:52.783315+00:00,https://auto.ru/artic/used/sale/scania/r_1/16389196-84f0b4fe/
leshchenko,ok,1.0,2020-04-11 17:14:01.567364+00:00,https://auto.ru/artic/used/sale/scania/r_1/16392344-f98c309b/
leshchenko,ok,1.0,2020-04-11 17:13:57.579602+00:00,https://auto.ru/artic/used/sale/scania/r_1/16392462-9dccb13e/
leshchenko,unclear,1.0,2020-04-15 17:58:14.392000+00:00,https://auto.ru/artic/used/sale/scania/r_1/16394094-6aef0dd2/
leshchenko,ok,1.0,2020-04-11 17:13:45.824985+00:00,https://auto.ru/artic/used/sale/scania/r_1/16407662-2b8f5280/
leshchenko,unclear,1.0,2020-04-15 17:52:19.879000+00:00,https://auto.ru/artic/used/sale/scania/r_1/16409800-ffecba31/
leshchenko,ok,1.0,2020-05-18 16:23:59.682000+00:00,https://auto.ru/artic/used/sale/scania/r_1/16438816-72cd3df0/
