Site;Benefit;Make;link;Year;Supplier;VehicleType;Price 1;Price;Mileage;VATIncluded
drom.ru;41;KAMAZ;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-53504-6030-50-83846324.html;2020;;Truck;5176003;3650000;;
drom.ru;10;MAZ;https://spec.drom.ru/penza/truck/truck-tractor/maz-544028-520-031-sedelnyj-tjagach-75007624.html;2020;;Truck;3598730;3255000;;
drom.ru;55;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/sedelnyj-tjagach-kamaz-54115-evro-2-novyj-bez-probega-85321049.html;2020;;Truck;5040171;3235000;;
drom.ru;20;KAMAZ;https://spec.drom.ru/ekaterinburg/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-2015-g-v-85404323.html;2015;Global Truck Sales;Truck;1870492;1550000;;
drom.ru;17;KAMAZ;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-2015-g-v-85469067.html;2015;;Truck;1870492;1590000;;
drom.ru;47;KAMAZ;https://spec.drom.ru/novosibirsk/truck/truck-tractor/kamaz-65116-32-metan-86620329.html;2017;;Truck;3530465;2400000;;
drom.ru;10;MAZ;https://spec.drom.ru/tobolsk/truck/truck-tractor/sedelnyj-tjagach-maz-544028-520-031-61181489.html;2020;"ООО ""Компания СИМ-авто"" РусБизнесАвто";Truck;3598730;3250000;;
drom.ru;74;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-44108-75598264.html;2020;АВАНТАЖ;Truck;5176003;2970000;;
drom.ru;35;KAMAZ;https://spec.drom.ru/tula/truck/truck-tractor/kamaz-65116-7010-48-v-nalichii-71759536.html;2020;;Truck;5040171;3730000;;
drom.ru;40;MAZ;https://spec.drom.ru/penza/truck/truck-tractor/maz-6430b9-8429-012-tjagach-b-u-2016-g-78889km-72918770.html;2018;;Truck;3467353;2470000;;
drom.ru;53;MAN;https://spec.drom.ru/moskva/truck/truck-tractor/foton-auman-est-a-1846-amt-86687669.html;2017;;Truck;5045977;3290000;;
drom.ru;16;MAN;https://spec.drom.ru/sochi/truck/truck-tractor/prodam-man-tgx-mega-83139914.html;2015;;Truck;3850712;3300000;;
drom.ru;17;KAMAZ;https://spec.drom.ru/perm/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-2015-g-v-81377900.html;2015;;Truck;1870492;1590000;;
drom.ru;36;KAMAZ;https://spec.drom.ru/ekaterinburg/truck/truck-tractor/kamaz-sedelnyj-tjagach-53504-48958712.html;2020;Русбизнесавто;Truck;5176003;3800000;;
drom.ru;67;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-44108-sedelnyj-tjagach-kamaz-43118-vezdehod-6h6-75646577.html;2019;;Truck;4978053;2975000;;
drom.ru;35;KAMAZ;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-na-shassi-43118-50-79907859.html;2020;;Truck;5176003;3820000;;
drom.ru;46;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/sedelnyj-tjagach-kamaz-44108-evro-2-novyj-bez-probega-85320450.html;2020;;Truck;5176003;3530000;;
drom.ru;110;KAMAZ;https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodam-kamaz-5490-s-samosvalnym-polupricepom-nefaz-84499822.html;2018;;Truck;4206160;2000000;;
drom.ru;31;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-53504-75629722.html;2020;АВАНТАЖ;Truck;5176003;3950000;;
drom.ru;44;KAMAZ;https://spec.drom.ru/miass/truck/truck-tractor/sedelnik-kamaz-43118-tjagach-6h6-spalnik-vezdehod-83634944.html;2017;;Truck;3986932;2749900;;
drom.ru;54;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-44108-tjagach-70805687.html;2020;;Truck;5176003;3360000;;
drom.ru;26;KAMAZ;https://spec.drom.ru/kazan/truck/truck-tractor/tjagach-kamaz-53504-6030-50-2020-god-86528648.html;2020;;Truck;5176003;4100000;;
drom.ru;18;KAMAZ;https://spec.drom.ru/volgograd/truck/truck-tractor/kamaz-5490-s5-86923996.html;2020;;Truck;4732394;3996000;;
drom.ru;27;KAMAZ;https://spec.drom.ru/beloyarskii/truck/truck-tractor/polnoprivodnyj-6h6-odnoskatnyj-kamaz-53504-6030-50-tjagach-86073087.html;2020;;Truck;5176003;4050000;;
drom.ru;44;KAMAZ;https://spec.drom.ru/perm/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-2016-g-v-86714348.html;2016;;Truck;2279510;1580000;;
drom.ru;117;MAZ;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/maz-tjagach-6h6-80155431.html;2016;;Truck;2453298;1130000;;
drom.ru;21;VOLVO;https://spec.drom.ru/vladivostok/truck/truck-tractor/volvo-vnl-86308111.html;2017;"ООО ""Океан Корпорация Техники""";Truck;6329897;5200000;;
drom.ru;39;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-65225-tjagach-evro-4-67593118.html;2020;;Truck;5176003;3720000;;
drom.ru;17;KAMAZ;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-53504-50-sedelnyj-tjagach-78043700.html;2020;;Truck;4723281;4015000;;
drom.ru;14;MAN;https://spec.drom.ru/krasnodar/truck/truck-tractor/foton-auman-est-a-1841-at-65221292.html;2018;РосТехноресурс;Truck;5788912;5069000;;
drom.ru;14;MAN;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/sedelnyj-tjagach-shaanxi-shacman-6x4-x3000-sx4256nv324-g-v-2020-52504335.html;2020;;Truck;6498338;5658040;;
drom.ru;21;SCANIA;https://spec.drom.ru/barnaul/truck/truck-tractor/sedelnyj-tjagach-scania-p360-s-nds-v-barnaule-86608792.html;2015;;Truck;4238380;3490000;;
drom.ru;27;KAMAZ;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/tjagach-polnoprivodnyj-kamaz-53504-50-sever-65247326.html;2020;КАМАЗЦЕНТР;Truck;5176003;4060000;;
drom.ru;35;KAMAZ;https://spec.drom.ru/orenburg/truck/truck-tractor/kamaz-53504-belyj-sever-77162495.html;2020;;Truck;5176003;3820000;;
drom.ru;17;KAMAZ;https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/sedelnyj-tjagach-kamaz-2017-g-v-82917300.html;2017;;Truck;3530465;3000000;;
drom.ru;44;KAMAZ;https://spec.drom.ru/miass/truck/truck-tractor/sedelnyj-tjagach-kamaz-43118-6h6-spalnik-vezdehod-2017-83191027.html;2017;;Truck;3986932;2750000;;
drom.ru;103;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-65116-tjagach-evro-2-67592261.html;2020;;Truck;5040171;2480000;;
drom.ru;18;MAZ;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/maz-5440s5-8520-031-85521608.html;2018;;Truck;3085797;2600000;;
drom.ru;48;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-44108-sedelnyj-tjagach-53698688.html;2020;;Truck;5040171;3400000;;
drom.ru;11;SCANIA;https://spec.drom.ru/barnaul/truck/truck-tractor/skanija-2015-goda-86408218.html;2015;;Truck;4238380;3800000;;
drom.ru;50;KAMAZ;https://spec.drom.ru/krasnodar/truck/truck-tractor/sedelnyj-tjagach-kamaz-65116-6912-48-evro-5-73679485.html;2020;"ООО ""ЮГБИЗНЕСАВТО""";Truck;5040171;3360000;;
drom.ru;29;KAMAZ;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-tjagach-65116-6912-48-a5-76916483.html;2020;;Truck;5040171;3900000;;
drom.ru;47;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-43118-evro-2-tjagach-72855480.html;2020;;Truck;5176003;3500000;;
drom.ru;35;VOLVO;https://spec.drom.ru/vladivostok/truck/truck-tractor/volvo-vnl62-81033409.html;2015;"ООО ""Океан Корпорации Техники""";Truck;4714859;3470000;;
drom.ru;89;IVECO;https://spec.drom.ru/kamensk-uralskii/truck/truck-tractor/tjagach-iveco-stralis-at440s46t-p-hr-evo-aut-int-e6-86852471.html;2018;;Truck;6075490;3207780;;
drom.ru;15;MAN;https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/tjagach-shacman-73479165.html;2019;;Truck;6304757;5450000;;
drom.ru;40;MAZ;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/gruzovoj-sedelnyj-tjagach-maz-probeg-94326-km-85583849.html;2017;;Truck;2521811;1800000;;
drom.ru;29;KAMAZ;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-tjagach-65116-6010-48-a5-76916207.html;2020;;Truck;5040171;3900000;;
drom.ru;42;KAMAZ;https://spec.drom.ru/miass/truck/truck-tractor/sedelnyj-tjagach-s-na-shassi-43118-46-59544591.html;2019;;Truck;4978053;3500000;;
drom.ru;81;KAMAZ;https://spec.drom.ru/khabarovsk/truck/truck-tractor/kamaz-tjagach-6460-77441633.html;2018;;Truck;4528664;2500000;;
drom.ru;34;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-53504-tjagach-vezdehod-76073052.html;2020;АВАНТАЖ;Truck;5176003;3850000;;
drom.ru;55;KAMAZ;https://spec.drom.ru/penza/truck/truck-tractor/tjagach-kamaz-65116-6010-23-a4-74280958.html;2020;;Truck;5040171;3240000;;
drom.ru;52;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-44108-vezdehod-tjagach-51691547.html;2020;;Truck;5176003;3400000;;
drom.ru;60;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-44108-tjagach-70494575.html;2020;;Truck;5176003;3225000;;
drom.ru;36;KAMAZ;https://spec.drom.ru/ekaterinburg/truck/truck-tractor/kamaz-65116-tjagach-evro-5-86029134.html;2020;Русбизнесавто;Truck;5040171;3690000;;
drom.ru;66;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-44108-tjagach-evro-2-81619385.html;2020;;Truck;5176003;3100000;;
drom.ru;38;MAZ;https://spec.drom.ru/novosibirsk/truck/truck-tractor/maz-6430s9-85934475.html;2018;;Truck;3467353;2500000;;
drom.ru;26;KAMAZ;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/prodam-kamaz-5490-s5-2017gv-82701807.html;2017;;Truck;3162823;2500000;;
drom.ru;16;KAMAZ;https://spec.drom.ru/volgograd/truck/truck-tractor/kamaz-5490-s5-86924169.html;2020;;Truck;4732394;4058000;;
drom.ru;37;MAN;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-man-tgs-19.400-2015-g-v-79367014.html;2015;"ООО ""Глобал Трак Сейлс""";Truck;3850712;2800000;;
drom.ru;27;KAMAZ;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-tjagach-53504-6030-50-76916050.html;2020;;Truck;5176003;4065000;;
drom.ru;27;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-53504-6030-tjagach-83365832.html;2020;"ООО ""СпецТехника""";Truck;5176003;4070000;;
drom.ru;50;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/sedelnyj-tjagach-kamaz-65116-59220494.html;2020;;Truck;5040171;3360000;;
drom.ru;29;KAMAZ;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-53504-6030-50-46110876.html;2020;;Truck;5176003;3990000;;
drom.ru;54;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/sedelnyj-tjagach-kamaz-44108-vezdehod-novyj-84115357.html;2020;АВАНТАЖ;Truck;5176003;3350000;;
drom.ru;29;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-53504-sajgak-80434710.html;2016;Kama Discount;Truck;3249251;2500000;;
drom.ru;52;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-44108-55232627.html;2020;;Truck;5176003;3400000;;
drom.ru;80;KAMAZ;https://spec.drom.ru/moskva/truck/truck-tractor/gruzovoj-tjagach-sedelnyj-kamaz-5490-neo-84260734.html;2017;;Truck;3162823;1750000;;
drom.ru;156;MAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/v-burjatii-gruzovoj-avtomobil-maz-6425h9-430-050-gos-reg-znak-u394v-86364572.html;2016;;Truck;1485591;580000;;
drom.ru;45;KAMAZ;https://spec.drom.ru/aksai/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-2018-goda-vypuska-83269191.html;2018;"АО ""Российский аукционный дом""";Truck;4206160;2897181;;
drom.ru;78;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-44108-53504-tjagach-vezdehod-84115209.html;2020;АВАНТАЖ;Truck;5176003;2900000;;
drom.ru;52;KAMAZ;https://spec.drom.ru/kemerovo/truck/truck-tractor/tjagach-sedelnyj-kamaz-5490-s5-85848416.html;2018;ГК САЛК;Truck;4206160;2750000;;
drom.ru;57;KAMAZ;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-5490-t5-59912628.html;2018;;Truck;4206160;2670000;;
drom.ru;33;KAMAZ;https://spec.drom.ru/magadan/truck/truck-tractor/kamaz-65116-7010-48-tjagach-6h4-ssu-1300-ressornaja-podveska-85065355.html;2020;КАМАЗДРОМ;Truck;5040171;3770000;;
drom.ru;19;KAMAZ;https://spec.drom.ru/volgograd/truck/truck-tractor/kamaz-5490-s5-86924286.html;2020;;Truck;4732394;3945000;;
drom.ru;27;KAMAZ;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-tjagach-53504-6910-50-76916153.html;2020;;Truck;5176003;4065000;;
drom.ru;44;KAMAZ;https://spec.drom.ru/miass/truck/truck-tractor/sedelnyj-tjagach-kamaz-43118-6h6-spalnik-vezdehod-2017-83495298.html;2017;;Truck;3986932;2750000;;
drom.ru;44;KAMAZ;https://spec.drom.ru/miass/truck/truck-tractor/sedelnyj-tjagach-kamaz-43118-6h6-spalnik-vezdehod-2017-83285753.html;2017;;Truck;3986932;2750000;;
drom.ru;10;KAMAZ;https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/sedelnyj-tjagach-kamaz-2015-goda-86467413.html;2015;;Truck;1870492;1690000;;
drom.ru;28;MAZ;https://spec.drom.ru/novyi-urengoi/truck/truck-tractor/sedelnyj-tjagach-maz-kupava-44108-24-86573866.html;2018;;Truck;3843037;3000000;;
drom.ru;155;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-44108-75336132.html;2019;;Truck;4978053;1950000;;
drom.ru;107;DAF;https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodam-daf-ft-xf-105-460-86772149.html;2018;;Truck;6133005;2950000;;
drom.ru;39;SCANIA;https://spec.drom.ru/moskva/truck/truck-tractor/tjagach-skanija-g400-la6x2-avtomat-2017g-86931386.html;2017;;Truck;6977309;5000000;;
drom.ru;56;KAMAZ;https://spec.drom.ru/novosibirsk/truck/truck-tractor/kamaz-65116-32-metan-86620084.html;2017;;Truck;3530465;2250000;;
drom.ru;26;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-65221-tjagach-vezdehod-novyj-81191515.html;2020;;Truck;5176003;4100000;;
drom.ru;28;KAMAZ;https://spec.drom.ru/moskva/truck/truck-tractor/tjagach-kamaz-53504-prodaju-v-lizing-78183718.html;2020;;Truck;5176003;4040000;;
drom.ru;151;IVECO;https://spec.drom.ru/volgograd/truck/truck-tractor/iveco-stralis-at440s48t-prr-86922047.html;2018;;Truck;6075490;2415000;;
drom.ru;30;FREIGHTLINER;https://spec.drom.ru/moskva/truck/truck-tractor/freightliner-cascadia-125-80842533.html;2015;"ООО ""Океан Корпорации Техники""";Truck;3749524;2870000;;
drom.ru;79;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-44108-novyj-evro-2-69734791.html;2020;АВАНТАЖ;Truck;5176003;2880000;;
drom.ru;19;KAMAZ;https://spec.drom.ru/penza/truck/truck-tractor/tjagach-kamaz-5490-014-87-evro-5-74285248.html;2020;;Truck;4732394;3945000;;
drom.ru;33;KAMAZ;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-2016-g-v-87067831.html;2016;;Truck;2279510;1710000;;
drom.ru;51;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/sedelnyj-tjagach-kamaz-65116-58638315.html;2020;;Truck;5040171;3328000;;
drom.ru;92;KAMAZ;https://spec.drom.ru/volgograd/truck/truck-tractor/kamaz-53504-46-86925016.html;2017;;Truck;3986932;2071000;;
drom.ru;18;KAMAZ;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-kamaz-44108-rs-75009814.html;2019;;Truck;4978053;4198000;;
drom.ru;41;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-43118-tjagach-krysha-maxi-novyj-63281705.html;2020;АВАНТАЖ;Truck;5176003;3650000;;
drom.ru;26;IVECO;https://spec.drom.ru/volgograd/truck/truck-tractor/iveco-stralis-at440s48t-prr-86922546.html;2018;;Truck;6075490;4813000;;
drom.ru;18;KAMAZ;https://spec.drom.ru/blagoveshchensk/truck/truck-tractor/sedelnyj-tjagach-kamaz-53504-2020g-lizing-minpromtorg-72309079.html;2020;ООО Авто Центр Самарагд;Truck;5176003;4354560;;
drom.ru;16;MAN;https://spec.drom.ru/krasnodar/truck/truck-tractor/foton-auman-est-a-1844-65221213.html;2018;РосТехноресурс;Truck;5788912;4989000;;
drom.ru;42;KAMAZ;https://spec.drom.ru/ekaterinburg/truck/truck-tractor/kamaz-53504-46-tjagach-87037859.html;2016;;Truck;3249251;2280000;;
drom.ru;73;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-65116-tjagach-dvs-280-l-s-53265109.html;2020;АВАНТАЖ;Truck;5040171;2900000;;
drom.ru;58;KAMAZ;https://spec.drom.ru/rostov-na-donu/truck/truck-tractor/kamaz-5490-86151633.html;2017;;Truck;3162823;1990000;;
drom.ru;27;KAMAZ;https://spec.drom.ru/surgut/truck/truck-tractor/kamaz-53504-606030-50-tjagach-evro5-sever-80868431.html;2020;"ООО ""РБА-Урал""";Truck;5176003;4050000;;
drom.ru;14;SCANIA;https://spec.drom.ru/moskva/truck/truck-tractor/scania-p-440-2016-g-86823045.html;2016;;Truck;4800481;4200000;;
drom.ru;44;KAMAZ;https://spec.drom.ru/kemerovo/truck/truck-tractor/prodam-sedelnyj-tjagach-kamaz-65116-84847545.html;2016;;Truck;2662669;1840000;;
drom.ru;75;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-65116-tjagach-71022308.html;2020;;Truck;5040171;2880000;;
drom.ru;99;KAMAZ;https://spec.drom.ru/ekaterinburg/truck/truck-tractor/sedelnyj-tjagach-kamaz-6h6-86652224.html;2017;;Truck;3986932;2000000;;
drom.ru;31;KAMAZ;https://spec.drom.ru/magadan/truck/truck-tractor/kamaz-65116-7020-48-tjagach-6h4-ssu-1200-pnevmaticheskaja-podveska-85064099.html;2020;КАМАЗДРОМ;Truck;5040171;3833000;;
drom.ru;30;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-53504-72671995.html;2020;;Truck;5176003;3975000;;
drom.ru;84;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-43118-tjagach-72177895.html;2020;АВАНТАЖ;Truck;5176003;2800000;;
drom.ru;51;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-44108-52009581.html;2020;;Truck;5176003;3420000;;
drom.ru;29;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-53504-tjagach-69369696.html;2020;;Truck;5176003;4000000;;
drom.ru;28;MERCEDES;https://spec.drom.ru/barnaul/truck/truck-tractor/mercedes-benz-axor-2015g-s-nds-idealnoe-sostojanie-v-barnaule-86338489.html;2015;;Truck;3695349;2875000;;
drom.ru;56;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-53504-6020-46-tjagach-vezdehod-58362111.html;2020;;Truck;5176003;3317000;;
drom.ru;27;KAMAZ;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-53504-6910-50-76949256.html;2020;;Truck;5176003;4065000;;
drom.ru;73;MAN;https://spec.drom.ru/volgograd/truck/truck-tractor/man-tgs-19.400-4x2blsww-86932262.html;2016;;Truck;4292490;2473300;;
drom.ru;31;KAMAZ;https://spec.drom.ru/omsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-65116-7010-48-86731259.html;2020;РусБизнесАвто;Truck;5040171;3830000;;
drom.ru;20;KAMAZ;https://spec.drom.ru/perm/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-2015-g-v-85405284.html;2015;;Truck;1870492;1550000;;
drom.ru;48;KAMAZ;https://spec.drom.ru/belovo/truck/truck-tractor/tjagach-sedelnyj-kamaz-5490-014-87-s5-84432808.html;2018;Балтийский лизинг;Truck;4206160;2830000;;
drom.ru;59;KAMAZ;https://spec.drom.ru/kemerovo/truck/truck-tractor/tjagach-kamaz-5490-85876087.html;2016;;Truck;2385164;1500000;;
drom.ru;41;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-43118-sedelnyj-tjagach-sedelnyj-86648548.html;2020;;Truck;5176003;3670000;;
drom.ru;28;KAMAZ;https://spec.drom.ru/omsk/truck/truck-tractor/tjagach-53504-6030-50-75627437.html;2020;РусБизнесАвто;Truck;5176003;4040000;;
drom.ru;30;MAN;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-man-tgs-19.400-4x2-bls-ww-85375911.html;2016;;Truck;4292490;3300000;;
drom.ru;24;KAMAZ;https://spec.drom.ru/stavropol/truck/truck-tractor/sedelnyj-tjagach-kamaz-53504-6030-50-77956516.html;2020;;Truck;5176003;4147200;;
drom.ru;13;MAN;https://spec.drom.ru/krasnodar/truck/truck-tractor/foton-auman-est-a-1844-at-65221328.html;2018;РосТехноресурс;Truck;5788912;5119000;;
drom.ru;36;KAMAZ;https://spec.drom.ru/kurgan/truck/truck-tractor/kamaz-772701-analog-53504-83540578.html;2020;Русбизнесавто;Truck;5176003;3790000;;
drom.ru;24;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-65225-novyj-53700720.html;2020;АВАНТАЖ;Truck;5176003;4150000;;
drom.ru;12;MAZ;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-maz-544029-1420-031-53568410.html;2020;;Truck;3598730;3200000;;
drom.ru;23;KAMAZ;https://spec.drom.ru/vladimir/truck/truck-tractor/samosval-kamaz-6520-53-s-probegom-72000-km-83857217.html;2019;;Truck;4800498;3890000;;
drom.ru;29;KAMAZ;https://spec.drom.ru/barnaul/truck/truck-tractor/kamaz-65116-46681681.html;2020;"ООО ""Барнаульский автоцентр КАМАЗ""";Truck;5040171;3880000;;
drom.ru;45;KAMAZ;https://spec.drom.ru/volgograd/truck/truck-tractor/kamaz-5490-s5-86925227.html;2018;;Truck;4206160;2885999;;
drom.ru;20;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-5490-neo-86628562.html;2018;М7 ТРАК;Truck;4206160;3485000;;
drom.ru;44;KAMAZ;https://spec.drom.ru/miass/truck/truck-tractor/sedelnyj-tjagach-kamaz-43118-6h6-spalnik-vezdehod-2017-83450919.html;2017;;Truck;3986932;2750000;;
drom.ru;123;MAZ;https://spec.drom.ru/komsomolsk-na-amure/truck/truck-tractor/prodam-sedelnyj-tjagach-84876811.html;2016;;Truck;2453298;1100000;;
drom.ru;27;KAMAZ;https://spec.drom.ru/magadan/truck/truck-tractor/tjagach-polnoprivodnyj-kamaz-53504-50-sever-80039587.html;2020;КАМАЗДРОМ;Truck;5176003;4060000;;
drom.ru;40;MAZ;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/gruzovoj-sedelnyj-tjagach-maz-probeg-121902-km-85936864.html;2017;;Truck;2521811;1800000;;
drom.ru;27;KAMAZ;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-tjagach-53504-6031-50-76916102.html;2020;;Truck;5176003;4065000;;
drom.ru;19;KAMAZ;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-44108-rr-79907748.html;2020;;Truck;5176003;4332000;;
drom.ru;27;KAMAZ;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/tjagach-kamaz-53504-iz-shassi-43118-kpp-zf9-68580260.html;2020;;Truck;5176003;4065000;;
drom.ru;13;MAN;https://spec.drom.ru/vladivostok/truck/truck-tractor/tjagach-foton-auman-est-a-1846-mt-evro-5-68658470.html;2019;ДВ Автоцентр;Truck;5989700;5296390;;
drom.ru;80;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/sedelnyj-tjagach-kamaz-44108-58432284.html;2020;;Truck;5176003;2867000;;
drom.ru;41;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-6460-tjagach-evro-2-76818241.html;2020;;Truck;5040171;3560000;;
drom.ru;53;KAMAZ;https://spec.drom.ru/moskva/truck/truck-tractor/sidelnyj-tjagach-kamaz-65116-6010-23-a4-52165756.html;2020;;Truck;5040171;3290000;;
drom.ru;25;KAMAZ;https://spec.drom.ru/stavropol/truck/truck-tractor/kamaz-65116-6913-48-a5-78023800.html;2019;;Truck;4800498;3816024;;
drom.ru;20;KAMAZ;https://spec.drom.ru/novyi-urengoi/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-kamaz-vezdehod-6-6-65225-84041364.html;2017;;Truck;3986932;3300000;;
drom.ru;38;MAN;https://spec.drom.ru/moskva/truck/truck-tractor/tjagach-foton-auman-86439834.html;2020;;Truck;6167851;4450000;;
drom.ru;21;SCANIA;https://spec.drom.ru/moskva/truck/truck-tractor/scania-p440la-4x2-hna-p-series-2017-86931299.html;2017;;Truck;5823387;4800000;;
drom.ru;64;KAMAZ;https://spec.drom.ru/moskva/truck/truck-tractor/kamaz-65116-a4-83365277.html;2017;Автопаркс;Truck;3530465;2140000;;
drom.ru;69;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-65225-53296125.html;2020;;Truck;5176003;3050000;;
drom.ru;75;KAMAZ;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-44108-tjagach-vezdehod-evro-2-78119935.html;2020;АВАНТАЖ;Truck;5176003;2950000;;
drom.ru;27;KAMAZ;https://spec.drom.ru/vladimir/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-s-probegom-152636-km-83940933.html;2018;;Truck;4206160;3300000;;
drom.ru;14;DAF;https://spec.drom.ru/kemerovo/truck/truck-tractor/prodam-scepku-daf-shmitc-87054087.html;2019;;Truck;6316446;5500000;;
drom.ru;29;KAMAZ;https://spec.drom.ru/ekaterinburg/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-74588676.html;2018;;Truck;4206160;3260000;;
